217257.0,-0.87,-0.08,0.47,-0.06,-0.12,-0.12,-7.65,221.61,72.62
217257.0,-0.87,-0.08,0.47,-0.06,-0.12,-0.12,-7.65,221.61,72.62
217335.0,-0.87,-0.08,0.47,0.0,-0.06,0.12,-7.95,222.06,74.27
217352.0,-0.87,-0.07,0.47,-0.12,-0.12,0.0,-7.65,221.31,72.92
217361.0,-0.87,-0.07,0.49,-0.06,-0.12,-0.12,-6.9,222.36,71.87
217396.0,-0.88,-0.08,0.47,0.0,0.0,0.0,-7.2,220.56,72.32
217417.0,-0.87,-0.08,0.47,0.06,0.0,0.06,-8.55,222.81,72.02
217436.0,-0.87,-0.07,0.46,-0.06,-0.06,-0.06,-8.7,221.61,72.32
217457.0,-0.88,-0.07,0.47,0.0,0.06,-0.06,-8.85,221.46,72.77
217476.0,-0.86,-0.08,0.47,-0.06,-0.12,0.0,-8.7,222.06,72.32
217496.0,-0.86,-0.07,0.46,0.0,0.0,0.0,-7.5,221.16,72.47
217516.0,-0.87,-0.08,0.48,0.0,0.0,0.0,-7.05,221.46,71.72
217537.0,-0.87,-0.07,0.48,-0.06,-0.06,-0.18,-8.1,222.81,72.77
217537.0,-0.87,-0.07,0.48,-0.06,-0.06,-0.18,-8.1,222.81,72.77
217537.0,-0.87,-0.07,0.48,-0.06,-0.06,-0.18,-8.1,222.81,72.77
217537.0,-0.87,-0.07,0.48,-0.06,-0.06,-0.18,-8.1,222.81,72.77
217620.0,-0.87,-0.07,0.48,0.0,0.0,-0.06,-7.05,221.46,72.02
217637.0,-0.87,-0.08,0.47,0.0,-0.06,-0.06,-9.0,221.31,71.57
217656.0,-0.87,-0.07,0.47,-0.06,-0.12,0.06,-7.95,222.66,71.27
217676.0,-0.87,-0.08,0.46,-0.06,-0.06,0.0,-8.1,221.16,72.02
217696.0,-0.87,-0.08,0.47,-0.06,-0.12,0.0,-7.8,222.51,72.47
217716.0,-0.87,-0.08,0.47,0.0,-0.06,0.0,-7.65,221.61,72.62
217737.0,-0.88,-0.08,0.47,-0.06,-0.06,-0.12,-7.65,220.56,73.22
217757.0,-0.87,-0.08,0.47,-0.06,-0.12,-0.06,-7.95,222.06,71.57
217777.0,-0.88,-0.08,0.48,0.0,0.0,0.0,-8.7,222.06,71.27
217797.0,-0.87,-0.08,0.46,-0.12,-0.12,-0.06,-8.55,221.46,72.02
217817.0,-0.88,-0.08,0.46,-0.06,-0.12,0.06,-7.95,220.56,71.27
217817.0,-0.88,-0.08,0.46,-0.06,-0.12,0.06,-7.95,220.56,71.27
217817.0,-0.88,-0.08,0.46,-0.06,-0.12,0.06,-7.95,220.56,71.27
217884.0,-0.87,-0.08,0.48,-0.06,-0.12,-0.18,-6.15,222.66,73.67
217901.0,-0.87,-0.08,0.47,0.06,0.12,-0.06,-8.55,221.16,71.42
217919.0,-0.88,-0.08,0.46,0.0,0.0,-0.06,-8.7,221.31,72.32
217936.0,-0.87,-0.07,0.47,-0.06,-0.06,-0.06,-7.65,222.36,70.97
217956.0,-0.88,-0.08,0.46,0.0,-0.06,-0.12,-7.95,221.61,72.62
217976.0,-0.87,-0.08,0.48,-0.06,-0.12,0.0,-7.05,221.46,70.67
217996.0,-0.87,-0.08,0.46,0.06,0.0,0.0,-8.1,222.81,72.02
218017.0,-0.88,-0.07,0.48,0.12,0.06,0.06,-7.05,220.71,73.82
218037.0,-0.88,-0.07,0.46,-0.06,-0.18,-0.12,-8.85,222.81,72.02
218056.0,-0.87,-0.08,0.47,-0.12,-0.12,-0.06,-7.5,221.16,72.47
218076.0,-0.88,-0.08,0.47,0.0,-0.06,-0.06,-6.9,221.61,71.87
218096.0,-0.86,-0.08,0.47,-0.06,-0.06,-0.12,-7.5,220.41,71.72
218096.0,-0.86,-0.08,0.47,-0.06,-0.06,-0.12,-7.5,220.41,71.72
218096.0,-0.86,-0.08,0.47,-0.06,-0.06,-0.12,-7.5,220.41,71.72
218162.0,-0.87,-0.08,0.47,-0.06,-0.06,-0.06,-7.5,221.46,73.07
218189.0,-0.87,-0.08,0.48,-0.06,-0.06,-0.06,-7.65,220.56,71.87
218197.0,-0.88,-0.08,0.46,0.0,-0.12,0.0,-7.65,223.11,72.92
218216.0,-0.87,-0.07,0.47,0.0,0.06,-0.06,-7.2,222.36,70.52
218236.0,-0.88,-0.07,0.47,-0.18,-0.06,0.0,-7.95,221.61,72.62
218256.0,-0.87,-0.08,0.46,0.0,0.06,0.06,-7.05,220.71,72.47
218276.0,-0.88,-0.08,0.46,0.06,-0.06,0.0,-7.95,222.36,71.57
218296.0,-0.87,-0.07,0.47,0.0,0.0,0.06,-7.8,221.76,73.07
218317.0,-0.88,-0.08,0.47,0.0,0.0,-0.06,-7.65,222.66,71.57
218337.0,-0.87,-0.07,0.46,0.06,0.0,0.06,-6.45,222.51,73.07
218357.0,-0.87,-0.09,0.46,-0.18,-0.12,0.06,-6.9,221.01,72.32
218377.0,-0.88,-0.08,0.46,-0.06,-0.06,-0.06,-7.8,222.51,72.02
218377.0,-0.88,-0.08,0.46,-0.06,-0.06,-0.06,-7.8,222.51,72.02
218377.0,-0.88,-0.08,0.46,-0.06,-0.06,-0.06,-7.8,222.51,72.02
218444.0,-0.87,-0.08,0.46,-0.06,-0.06,0.06,-6.0,222.51,74.12
218470.0,-0.87,-0.08,0.48,-0.12,-0.06,0.0,-8.55,220.71,72.47
218479.0,-0.87,-0.08,0.48,-0.06,0.0,-0.12,-7.5,222.81,70.67
218497.0,-0.87,-0.08,0.47,0.0,0.06,-0.12,-9.0,223.41,72.92
218517.0,-0.87,-0.08,0.46,0.06,0.0,0.06,-7.05,222.21,72.77
218537.0,-0.88,-0.07,0.47,-0.12,-0.12,-0.06,-8.55,222.21,71.42
218557.0,-0.87,-0.07,0.46,-0.06,-0.06,0.06,-6.9,221.01,72.32
218577.0,-0.88,-0.07,0.46,0.0,-0.06,-0.06,-8.1,221.76,70.67
218597.0,-0.87,-0.08,0.47,-0.06,0.0,0.0,-7.2,220.56,72.62
218617.0,-0.88,-0.08,0.46,0.0,0.0,-0.06,-6.6,222.06,72.32
218636.0,-0.88,-0.08,0.47,-0.12,-0.18,-0.12,-8.85,221.16,71.72
218657.0,-0.88,-0.08,0.46,-0.06,-0.06,0.0,-7.2,222.36,71.57
218657.0,-0.88,-0.08,0.46,-0.06,-0.06,0.0,-7.2,222.36,71.57
218657.0,-0.88,-0.08,0.46,-0.06,-0.06,0.0,-7.2,222.36,71.57
218729.0,-0.88,-0.08,0.46,-0.06,-0.12,0.0,-7.65,222.36,73.67
218746.0,-0.87,-0.09,0.47,0.0,-0.12,0.0,-7.5,221.16,71.12
218757.0,-0.88,-0.08,0.46,0.12,0.06,-0.12,-7.65,222.06,73.22
218797.0,-0.87,-0.07,0.46,0.0,-0.06,0.0,-6.9,221.31,72.62
218816.0,-0.88,-0.08,0.45,-0.06,-0.06,0.0,-7.65,220.56,72.32
218836.0,-0.88,-0.08,0.46,-0.12,-0.06,-0.06,-7.2,221.31,71.57
218856.0,-0.87,-0.07,0.47,0.0,0.0,-0.06,-7.05,220.71,71.12
218877.0,-0.88,-0.07,0.47,-0.06,-0.06,-0.12,-8.1,221.76,73.82
218896.0,-0.86,-0.08,0.47,0.06,0.12,0.0,-7.2,223.11,72.62
218916.0,-0.88,-0.08,0.47,-0.06,-0.12,0.06,-8.55,220.41,70.67
218936.0,-0.88,-0.08,0.48,-0.06,-0.12,-0.06,-7.2,222.36,72.32
218936.0,-0.88,-0.08,0.48,-0.06,-0.12,-0.06,-7.2,222.36,72.32
218936.0,-0.88,-0.08,0.48,-0.06,-0.12,-0.06,-7.2,222.36,72.32
218936.0,-0.88,-0.08,0.48,-0.06,-0.12,-0.06,-7.2,222.36,72.32
219011.0,-0.87,-0.08,0.47,-0.06,-0.06,-0.06,-7.95,223.11,72.32
219038.0,-0.87,-0.08,0.47,-0.06,0.0,0.06,-7.05,220.41,72.02
219057.0,-0.87,-0.08,0.47,-0.18,-0.18,-0.06,-8.1,220.41,72.47
219077.0,-0.87,-0.07,0.48,-0.12,-0.06,0.0,-8.85,221.46,71.42
219097.0,-0.86,-0.08,0.47,-0.12,-0.06,-0.06,-8.25,221.31,73.22
219117.0,-0.88,-0.08,0.47,-0.12,-0.12,0.0,-8.1,222.21,71.72
219137.0,-0.88,-0.09,0.46,-0.06,-0.12,-0.06,-7.8,222.21,71.72
219157.0,-0.88,-0.08,0.46,-0.06,-0.06,0.0,-7.2,220.56,71.87
219177.0,-0.87,-0.08,0.47,-0.18,-0.06,-0.06,-8.55,221.46,72.77
219197.0,-0.88,-0.07,0.47,-0.12,-0.12,0.0,-7.05,222.21,71.42
219217.0,-0.86,-0.08,0.46,-0.06,-0.06,0.0,-6.6,222.06,73.22
219217.0,-0.86,-0.08,0.46,-0.06,-0.06,0.0,-6.6,222.06,73.22
219217.0,-0.86,-0.08,0.46,-0.06,-0.06,0.0,-6.6,222.06,73.22
219217.0,-0.86,-0.08,0.46,-0.06,-0.06,0.0,-6.6,222.06,73.22
219302.0,-0.87,-0.08,0.46,0.0,0.0,0.0,-8.55,221.76,71.42
219319.0,-0.87,-0.08,0.47,0.0,-0.12,0.0,-7.2,222.06,71.27
219337.0,-0.87,-0.07,0.47,0.0,0.06,0.0,-7.95,222.36,70.97
219357.0,-0.88,-0.07,0.47,-0.06,-0.06,0.0,-7.65,222.06,70.52
219377.0,-0.88,-0.08,0.47,-0.12,-0.18,0.0,-6.9,222.06,71.27
219396.0,-0.87,-0.07,0.47,-0.06,-0.12,-0.12,-7.05,222.21,72.02
219417.0,-0.88,-0.07,0.48,0.06,0.0,0.0,-8.1,222.21,72.77
219436.0,-0.86,-0.08,0.47,0.0,0.0,-0.06,-8.25,221.01,71.57
219457.0,-0.87,-0.08,0.47,-0.06,-0.24,-0.06,-6.0,220.71,71.12
219477.0,-0.88,-0.07,0.48,-0.06,-0.06,0.0,-7.2,222.36,72.32
219497.0,-0.88,-0.08,0.46,-0.06,-0.12,0.06,-7.05,222.21,71.72
219497.0,-0.88,-0.08,0.46,-0.06,-0.12,0.06,-7.05,222.21,71.72
219497.0,-0.88,-0.08,0.46,-0.06,-0.12,0.06,-7.05,222.21,71.72
219564.0,-0.88,-0.08,0.47,-0.06,-0.06,-0.06,-5.85,221.01,72.32
219581.0,-0.88,-0.07,0.47,0.0,0.06,0.06,-7.05,221.76,71.42
219599.0,-0.88,-0.07,0.46,-0.12,0.0,0.0,-7.05,222.21,72.02
219616.0,-0.87,-0.08,0.46,0.0,0.06,-0.12,-8.1,221.16,72.02
219637.0,-0.87,-0.08,0.47,-0.12,-0.06,-0.06,-7.2,220.56,72.92
219656.0,-0.88,-0.08,0.47,0.06,0.0,0.0,-6.75,220.71,69.77
219677.0,-0.88,-0.09,0.46,0.0,0.0,0.06,-7.8,220.71,71.12
219697.0,-0.87,-0.08,0.47,0.0,-0.12,-0.06,-7.2,221.61,72.92
219717.0,-0.87,-0.09,0.46,-0.12,-0.18,0.06,-7.2,222.66,73.22
219737.0,-0.88,-0.08,0.47,-0.06,-0.12,0.0,-7.5,222.21,72.02
219757.0,-0.87,-0.08,0.47,0.0,-0.06,0.06,-8.85,221.76,72.47
219777.0,-0.87,-0.08,0.48,0.0,0.0,-0.06,-9.3,222.36,71.57
219777.0,-0.87,-0.08,0.48,0.0,0.0,-0.06,-9.3,222.36,71.57
219777.0,-0.87,-0.08,0.48,0.0,0.0,-0.06,-9.3,222.36,71.57
219845.0,-0.88,-0.08,0.48,-0.06,-0.12,0.0,-7.5,222.21,74.12
219870.0,-0.88,-0.07,0.46,-0.12,-0.12,-0.06,-7.5,221.46,71.42
219879.0,-0.87,-0.07,0.46,-0.06,-0.06,0.0,-7.2,221.01,72.62
219897.0,-0.87,-0.08,0.48,-0.06,0.0,0.12,-7.05,221.76,71.12
219917.0,-0.88,-0.08,0.46,-0.06,-0.06,0.06,-8.25,222.36,71.87
219937.0,-0.88,-0.08,0.45,-0.06,-0.06,0.06,-8.25,223.11,72.32
219957.0,-0.88,-0.08,0.46,0.0,-0.06,-0.06,-7.95,221.61,71.87
219977.0,-0.87,-0.07,0.47,-0.06,-0.12,0.0,-8.1,220.41,71.42
219997.0,-0.87,-0.08,0.46,-0.06,0.0,0.06,-7.2,221.31,72.62
220016.0,-0.87,-0.08,0.47,-0.12,-0.06,0.06,-8.1,221.46,72.47
220037.0,-0.88,-0.08,0.46,0.0,-0.06,0.0,-9.0,223.11,73.97
220056.0,-0.88,-0.07,0.47,0.0,-0.06,0.06,-8.85,221.16,71.42
220056.0,-0.88,-0.07,0.47,0.0,-0.06,0.06,-8.85,221.16,71.42
220056.0,-0.88,-0.07,0.47,0.0,-0.06,0.06,-8.85,221.16,71.42
220132.0,-0.88,-0.08,0.47,-0.06,-0.12,0.06,-6.45,222.51,71.12
220150.0,-0.88,-0.07,0.47,-0.06,-0.12,0.0,-7.95,221.61,72.92
220158.0,-0.88,-0.08,0.47,0.06,0.0,-0.12,-7.5,222.21,72.47
220177.0,-0.87,-0.08,0.47,0.0,0.0,-0.06,-6.75,221.76,71.12
220196.0,-0.88,-0.08,0.48,-0.06,-0.12,-0.06,-8.85,222.21,72.77
220217.0,-0.86,-0.08,0.48,-0.06,-0.12,-0.12,-8.7,222.36,70.22
220237.0,-0.87,-0.08,0.49,-0.12,-0.06,-0.06,-6.9,222.66,71.57
220277.0,-0.88,-0.08,0.47,-0.06,-0.06,0.0,-7.8,221.46,72.77
220297.0,-0.87,-0.07,0.48,0.0,0.06,-0.06,-8.25,221.01,71.87
220317.0,-0.88,-0.08,0.47,0.0,0.0,-0.06,-7.2,222.36,72.92
220336.0,-0.87,-0.08,0.47,-0.06,0.0,0.12,-6.75,222.81,72.77
220336.0,-0.87,-0.08,0.47,-0.06,0.0,0.12,-6.75,222.81,72.77
220336.0,-0.87,-0.08,0.47,-0.06,0.0,0.12,-6.75,222.81,72.77
220336.0,-0.87,-0.08,0.47,-0.06,0.0,0.12,-6.75,222.81,72.77
220413.0,-0.88,-0.07,0.47,-0.06,-0.12,0.0,-6.15,221.31,72.92
220430.0,-0.88,-0.08,0.48,-0.06,-0.18,-0.12,-8.1,221.76,72.02
220457.0,-0.88,-0.08,0.48,-0.06,-0.24,0.12,-7.95,220.56,71.57
220477.0,-0.87,-0.07,0.46,-0.06,0.0,-0.06,-7.2,221.61,72.62
220497.0,-0.88,-0.08,0.48,0.12,0.06,-0.06,-6.9,223.11,71.57
220517.0,-0.87,-0.08,0.47,0.0,0.06,0.0,-9.0,220.26,71.27
220537.0,-0.88,-0.08,0.48,-0.06,-0.12,0.06,-7.8,221.16,72.02
220557.0,-0.87,-0.07,0.46,0.0,0.0,-0.06,-7.8,222.81,71.72
220577.0,-0.88,-0.08,0.47,0.0,0.06,0.0,-7.95,222.06,71.87
220596.0,-0.87,-0.08,0.48,0.06,0.06,-0.06,-9.3,222.36,71.87
220616.0,-0.88,-0.07,0.47,-0.06,-0.06,0.0,-8.55,222.51,72.02
220616.0,-0.88,-0.07,0.47,-0.06,-0.06,0.0,-8.55,222.51,72.02
220616.0,-0.88,-0.07,0.47,-0.06,-0.06,0.0,-8.55,222.51,72.02
220616.0,-0.88,-0.07,0.47,-0.06,-0.06,0.0,-8.55,222.51,72.02
220701.0,-0.88,-0.07,0.46,0.0,0.0,0.0,-7.95,221.31,71.27
220718.0,-0.87,-0.08,0.47,-0.12,-0.06,0.06,-7.2,222.66,72.62
220737.0,-0.87,-0.08,0.46,0.0,0.06,0.06,-7.2,223.71,71.87
220757.0,-0.87,-0.07,0.47,0.0,-0.06,-0.06,-6.45,221.76,72.47
220776.0,-0.87,-0.07,0.47,-0.06,0.0,-0.12,-7.2,221.61,71.87
220796.0,-0.87,-0.08,0.47,0.0,0.06,0.06,-8.85,221.16,71.42
220817.0,-0.87,-0.09,0.46,-0.06,-0.06,0.06,-6.6,221.31,71.57
220837.0,-0.88,-0.08,0.45,-0.06,-0.06,0.0,-7.8,220.41,71.12
220857.0,-0.86,-0.08,0.45,-0.06,-0.12,-0.06,-7.65,221.31,70.52
220877.0,-0.87,-0.08,0.48,-0.06,0.0,0.0,-6.15,220.56,71.87
220897.0,-0.87,-0.08,0.47,0.0,-0.06,0.0,-6.9,222.36,71.57
220897.0,-0.87,-0.08,0.47,0.0,-0.06,0.0,-6.9,222.36,71.57
220897.0,-0.87,-0.08,0.47,0.0,-0.06,0.0,-6.9,222.36,71.57
220965.0,-0.87,-0.08,0.47,-0.06,-0.06,0.12,-5.85,223.11,72.62
220983.0,-0.88,-0.08,0.47,-0.06,-0.12,0.0,-6.6,222.36,72.32
221000.0,-0.87,-0.08,0.46,-0.06,-0.18,-0.12,-7.65,221.01,71.87
221017.0,-0.87,-0.08,0.47,-0.06,-0.18,0.0,-7.65,222.36,72.62
221037.0,-0.88,-0.07,0.46,-0.06,-0.06,-0.06,-6.75,221.76,72.47
221057.0,-0.87,-0.08,0.47,-0.12,-0.06,0.0,-6.75,221.76,71.12
221077.0,-0.87,-0.08,0.47,0.0,0.0,-0.06,-8.25,222.06,71.87
221097.0,-0.88,-0.08,0.48,-0.06,-0.12,0.06,-7.65,222.06,70.52
221117.0,-0.88,-0.08,0.47,0.0,0.06,-0.12,-7.05,221.46,72.47
221137.0,-0.88,-0.08,0.46,-0.18,-0.12,0.0,-9.0,222.36,72.32
221157.0,-0.88,-0.07,0.46,0.0,0.0,0.0,-8.25,221.01,71.87
221177.0,-0.87,-0.08,0.47,-0.12,-0.12,-0.12,-8.1,221.46,71.12
221177.0,-0.87,-0.08,0.47,-0.12,-0.12,-0.12,-8.1,221.46,71.12
221177.0,-0.87,-0.08,0.47,-0.12,-0.12,-0.12,-8.1,221.46,71.12
221245.0,-0.88,-0.08,0.46,-0.06,-0.06,0.0,-6.6,221.01,73.67
221262.0,-0.87,-0.08,0.47,-0.06,-0.18,0.06,-7.2,221.61,71.57
221280.0,-0.87,-0.08,0.46,0.0,-0.06,-0.06,-6.6,220.56,72.62
221297.0,-0.87,-0.08,0.46,0.0,0.0,-0.12,-7.8,222.51,72.47
221317.0,-0.88,-0.08,0.47,0.0,0.06,-0.06,-10.05,222.66,73.67
221337.0,-0.87,-0.07,0.47,0.0,0.0,-0.12,-8.7,221.61,72.62
